KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
igmEffectMedikitApplied,You applied a MediKit.,Du hast ein MediKit angewendet.,Tu as appliqué un MediKit.,Hai utilizzato un Kit Medico.,Has aplicado un Botiquín Médico.,,,,Вы применили Аптечку.,メディキットを使用しました.,,你使用了醫療包。,,,Έβαλες ένα Ιατρικό Σετ.,,Bạn đã áp dụng gói y tế.
MedikitApplied,Health Recovering,Gesundheit erhöht,La santé augmente,Rigenerazione Salute,La salud aumenta,,,,Здоровье увеличено,ヘルスが増加,,生命回復中,,,Η ζωή αυξάνεται,,Tăng sức khỏe
RepairBayT2BA,Advanced Static Repair Bay,Reparaturplattform T2,Plateforme de réparation v2,Piattaforma di Riparazione L2,Plataforma de Reparación Nv.2,,Baia de Reparação T2,Platforma naprawcza T2,Ремонтный отсек Т2,リペアベイT2,维修平台 T2,維修平台 T2,,,Σταθμός Επισκευής Τ2,Reparatie station T2,Gian sửa chữa T2
RepairBayConsole,Repair Console,Reparaturkonsole,Console de réparation,Terminale di Riparazione,Consola de Reparación,,Console de Reparação,Konsola naprawcza,Консоль ремонта,リペアコンソール,维修控制面板,維修控制面板,,,Κονσόλα Επισκευής,Reparatie console,Bảng điều khiển sửa chữa
MushroomBellBrown01Stage1,Mushrooms (Sprout),Pilze - Keim,Pousse de Champignons,Funghi - Germoglio,Setas - Brote,,Cogumelo - Muda,Grzyby - pęd,Грибы - росток,キノコの苗,蘑菇 - 嫩芽,蘑菇 - 嫩芽,,,Μανιτάρια - Σπόροι,Paddestoelen - Stekje,Nấm - Mầm
MushroomBellBrown01Stage2,Mushrooms (Growing),Pilze - Im Wachstumg,Champignons - en croissance,Funghi - In Crescita,Setas - Creciendo,,Cogumelo - Crescendo,Grzyby - rozwój,Грибы - созревание,キノコ:成長,蘑菇 - 幼体,蘑菇 - 幼體,,,Μανιτάρια - Μεγαλώνει,Paddestoelen - Groeiend,Nấm - Đang phát triển
MushroomBellBrown01Stage3,Mushrooms (Harvestable),Pilze - Erntereif,Champignons - récoltable,Funghi - Raccoglibile,Setas - Cosechable,,Cogumelo - Maduro,Grzyby - dojrzałe,Грибы - созрели,キノコ:成熟,蘑菇 - 可收获,蘑菇 - 可收穫,,,Μανιτάρια - Συγκομιδή,Paddestoelen - Oogstbaar,Nấm - Có thể thu hoạch
CobraLeavesPlantStage1,Spice (Sprout),Gewürz - Setzling,Pousse de Feuilles de Cobra,Spezia - Germoglio,Especias - Brote,,Tempero - Muda,Przyprawy - pęd,Специи - росток,スパイスの苗,香料 - 嫩芽,香料 - 嫩芽,,,Μπαχαρικό - Σπόροι,Specerijen - Stekje,Spice - Mầm
CobraLeavesPlantStage2,Spice (Growing),Gewürz - Im Wachstum,Feuilles de Cobra - en croissance,Spezia - In Crescita,Especias - Creciendo,,Tempero - Crescendo,Przyprawy - rozwój,Специи - созревание,スパイス:成長,香料 - 幼体,香料 - 幼體,,,Μπαχαρικό - Μεγαλώνει,Specerijen - Groeiend,Spice - Đang phát triển
CobraLeavesPlantStage3,Spice (Harvestable),Gewürz - Erntereif,Feuilles de Cobra - récoltable,Spezia - Raccoglibile,Especias - Cosechable,,Tempero - Maduro,Przyprawy - dojrzałe,Специи - созрели,スパイス:成熟,香料 - 可收获,香料 - 可收穫,,,Μπαχαρικό - Συγκομιδή,Specerijen - Oogstbaar,Spice - Có thể thu hoạch
SolarPanelSmallBlocks,Small Solar Panels,Kleine Solarpanele,Panneaux solaires (petits),Pannelli Solari (Piccoli),Paneles Solares (Pequeños),,Painel Solar (Pequeno),Panele słoneczne (małe),Солнечные панели (Малые),ソーラーパネル (小型),太阳能板 (小),太陽能板 (小),,,Ηλικιακό Πάνελ (Μικρό),Zonnepanelen (klein),Pin Năng Lượng Mặt Trời (Nhỏ)
SurvivalTent01,Survival Tent,Notfallzelt,Tente de survie,Tenda di Sopravvivenza,Tienda de Supervivencia,,Barraca de Sobrevivência,Namiot,Палатка,サバイバルテント,求生帐篷,求生帳篷,,,Σκηνή Επιβίωσης,Overlevingstent,Lều sinh tồn
SurvivalTent02,Survival Tent (Woodland Camo),Notfallzelt (Waldtarn),Tente de survie (camouflage),Tenda di Sopravvivenza (Mimetica Boschiva),Tienda de Supervivencia (Camuflaje Bosque),,Barraca de Sobrevivência (Camufl. de Floresta),Namiot (leśne moro),Палатка (Лесной камуфляж),サバイバルテント(森林仕様),求生帐篷 (丛林迷彩),求生帳篷 (叢林迷彩),,,Σκηνή Επιβίωσης (Παραλλαγή Δάσους),Overlevingstent (Bos camouflage),Lều sinh tồn (màu nguỵ trang trong rừng)
SurvivalTent03,Survival Tent (Desert Camo),Notfallzelt (Wüstentarn),Tente de survie (désert),Tenda di Sopravvivenza (Mimetica Desertica),Tienda de Supervivencia (Camuflaje Desierto),,Barraca de Sobrevivência (Camufl. de Deserto),Namiot (pustynne moro),Палатка (Равнинный камуфляж),サバイバルテント(砂漠仕様),求生帐篷 (沙漠迷彩),求生帳篷 (沙漠迷彩),,,Σκηνή Επιβίωσης (Παραλλαγή Ερήμου),Overlevingstent (Woestijn camouflage),Lều sinh tồn (màu nguỵ trang sa mạc)
ConstructorSurvivalV2,Portable Constructor,Portabler Konstruktor,Constructeur portable,Costruttore Portatile,Constructor Portatil,,Construtor Portátil,Przenośny Konstruktor (T2),Портативный Конструктор,携帯コンストラクタ,便携式建造机,生存建造機,,,Φορητός Κατασκευαστής,Draagbare constructeur,Máy chế tạo cầm tay
ConstructorSurvival,Portable Constructor,Portabler Konstruktor,Constructeur portable,Costruttore Portatile,Constructor Portatil,,Construtor Portátil,Przenośny Konstruktor,Портативный Конструктор,携帯コンストラクタ,便携式建造机,生存建造機,,,Φορητός Κατασκευαστής,Draagbare constructeur,Máy chế tạo cầm tay
btnSuitConstructor,Suit Constructor,Überlebens​konstruktor,Constructeur de survie,Costruttore di Sopravvivenza,Constructor de Supervivencia,,Construtor de Sobrevivência,Podręczny Konstruktor,Встроенный конструктор,サバイバルコンストラクタ,生存建造机,生存建造機,,,Κατασκευαστής Επιβίωσης,Overlevings constructeur,Cơ cấu tạo tồn tại
igmFreezing,[c][00BBFF][b]FREEZING[/b][-][/c]\nBody temperature is too cold to maintain homeostasis.\n[c][FFFFFF]Find somewhere warmer immediately before conditions deteriorate further[-][/c],,,,,,,,,,,[c][ffffff]失溫[-][/c]\n[c][ff8800]緩解:[-][/c]  -\n[c][44ff00]以此治療:[-][/c]  食用食物或使用設備讓溫度上升; 進入一個運作中的基地或飛船; 使用浴室或是用床睡覺; 站在攜帶式恆溫器旁邊 (可放置在地形上物件,,,[c][ffffff]ΥΠΟΘΕΡΜΙΑ[-][/c]\n[c][ff8800]Μετριασμός:[-][/c] -\n[c][44ff00]Θεραπεία με:[-][/c] Αύξηση θερμοκρασίας ανά συσκευή ή τρόφιμο. μπείτε μέσα σε μια ενεργή βάση ή σκάφος. ΚάνΕ ένα ντους ή κοιμήσου. Στάσου δίπλα σε φορητό θερμαντήρα/ψύκτη (συσκευή με δυνατότητα τοποθέτησης εδάφους),,[c][ffffff]HẠ THÂN NHIỆT[-][/c]\n[c][ff8800]Giảm nhẹ:[-][/c]-\n[c][44ff00]Chữa lành bằng:[-][/c]Tăng nhiệt độ theo thiết bị hoặc mặt hàng thực phẩm; vào bên trong một căn cứ hoặc tàu đang hoạt động; Đi tắm hoặc ngủ; Đứng cạnh Máy sưởi /Máy làm mát di động (thiết bị có thể đặt ở địa hình)
Hypothermia,Hypothermia,Hypothermie,Hypothermie,Ipotermia,Hipotermia,,Hipotermia,Hipotermia,Гипотермия,低体温症,体温过低,失溫,,,Υποθερμία,Onderkoeling,Hạ thân nhiệt
Freezing,Freezing,Erfrieren,Gel,Congelamento,Congelación,,Congelando,Zamarzasz,Обморожение,凍結,冻僵,凍僵,,,Πάγωμα,Bevriezend,Đóng băng
igmEffectHypothermia,[c][0088FF][b]HYPOTHERMIA[/b][-][/c]\nYou're suffering the effects of Hypothermia. Internal thermoregulation is beginning to fail and you are in danger unless you can increase your body temperature immediately.,[c][ffffff]Hypothermie[-][/c]\n[c][ff8800]Abschwächen:[-][/c] -\n[c][44ff00]Heilen mit:[-][/c] Temperaturanstieg durch Gerät oder Nahrungsmittel; in eine aktive Basis oder ein aktives Gefäß gehen; duschen oder schlafen; neben tragbarem Heizgerät/Kühler stehen (im Gelände platzierbares Gerät),[c][ffffff]Hypothermie[-][/c]\n[c][ff8800]Atténuer :[-][/c] -\n[c][44ff00]Soigner avec :[-][/c] Augmenter la température avec un appareil ou un aliment ; rentre dans une base ou un vaisseau actif ; Prends une douche ou dors ; Mets-toi à côté d'un réchauffeur/refroidisseur portable (dispositif pouvant être placé sur le terrain),[c][ffffff]Ipotermia[-][/c]\n[c][ff8800]Attenuazione:[-][/c]  -\n[c][44ff00]Cura:[-][/c]  Riscaldati con un dispositivo o un consumabile; Trova riparo all'interno di una struttura attiva; Doccia o Riposo; Utilizza uno Stabilizzatore di Temperatura (dispositivo posizionabile),[c][ffffff]Hipotermia[-][/c]-[c][ff8800]Mitigar:[-][/c] -[c][44ff00]Curar con:[-][/c] Aumentar la temperatura con un dispositivo o un objeto de comida; entrar en una base o recipiente activo; ducharse o dormir; situarse junto a un calentador/enfriador portátil (dispositivo colocable en el terreno),,,,"[c][ffffff]ОБМОРОЖЕНИЕ[-][/c]\n[c][ff8800]Облегчить:[-][/c]  -\n[c][44ff00]Вылечить:[-][/c]  Повышение температуры устройством или продуктом питания; попасть внутрь активной базы или судна; принять душ или поспать; Встаньте рядом с портативным обогревателем/охладителем (устройство, размещаемое на местности)","[c][00ffff]凍結[-][/c]\n[c][ff8800]軽減: [-][/c]   -\n[c][44ff00]治療: [-][/c]  機器や食品で温度を上げる, 活動中の基地や船に入る, シャワーを浴びる, 寝る, 簡易冷暖機器の横に立つ(地上に配置する機器).",,[c][ffffff]凍僵[-][/c]\n[c][ff8800]緩解:[-][/c]  -\n[c][44ff00]以此治療:[-][/c]  食用食物或使用設備讓溫度上升; 進入一個運作中的基地或飛船; 使用浴室或是用床睡覺; 站在攜帶式恆溫器旁邊 (可放置在地形上物件),,,[c][ffffff]ΞΕΠΑΓΙΑΖΕΙΣ[-][/c]\n[c][ff8800]Μετριασμός:[-][/c] -\n[c][44ff00]Θεραπεία με:[-][/c] Αύξηση θερμοκρασίας ανά συσκευή ή τρόφιμο. μπείτε μέσα σε μια ενεργή βάση ή σκάφος. Κάνε ένα ντους ή κοιμήσου. Στάσου δίπλα σε φορητό θερμαντήρα/ψύκτη (συσκευή με δυνατότητα τοποθέτησης εδάφους),,[c][ffffff]ĐÓNG BĂNG[-][/c]\n[c][ff8800]Giảm nhẹ:[-][/c]-\n[c][44ff00]Chữa lành bằng:[-][/c]Tăng nhiệt độ theo thiết bị hoặc mặt hàng thực phẩm; vào bên trong một căn cứ hoặc tàu đang hoạt động; Đi tắm hoặc ngủ; Đứng cạnh Máy sưởi /Máy làm mát di động (thiết bị có thể đặt ở địa hình)
MedicalSupport,[c][FF5555][b]Medical Support[/b][-][/c],,,,,,,,,,,,,,,,
MedicalTreatment,[c][702DFF][b]Medical Treatment[/b][-][/c],,,,,,,,,,,,,,,,
igmEffectHealing,[c][FF5555][b]HEALING[/b][-][/c]\n[c][FFFFFF]An ally is treating your wounds[-][/c],,,,,,,,,,,,,,,,
igmEffectTreatment,[c][702DFF][b]TREATMENT[/b][-][/c]\n[c][FFFFFF]An ally is applying medical treatment for several common ailments[-][/c],,,,,,,,,,,,,,,,
ttwSuitConstructor,Suit Constructor,Überlebens-Konstrukteur,Constructeur de survie,Costruttore di Sopravvivenza,Constructor de supervivencia,,,,Встроенный конструктор,サバイバルコンストラクタ,,生存建造機,,,Κατασκευαστής Επιβίωσης,,Máy chế tạo sinh tồn
igmEffectIncreaseRadiation,[c][FF00FF][b]Ionizing Radiation Detected![/b][-][/c]\nInitiate Decontamination Protocol immediately!,Strahlungslevel steigt!,Radiations en augmentation !,Radiazioni in Aumento!,¡Radiación aumentando!,,Radiação Aumentando!,Zwiększa się poziom promieniowania!,Радиация повышается!,放射線が増加!,辐射增强中！,輻射增強中！,,,Η ραδιενέργεια αυξάνεται!,,Bức xạ ngày càng tăng!
rdlDeconstructTxt,Salvaging own and public structures. Will always return components.,Zerlegt eigene und öffentliche Strukturen. Es werden immer Komponenten zurück gegeben.,Désassemble les structures publiques et privées. Restitue toujours des composants.,Smonta blocchi di strutture proprie e pubbliche. Restituisce sempre i componenti.,Desmontar estructuras propias y públicas. Siempre devolverá los componentes.,,Desconstruir estruturas próprias e públicas. Sempre retornará os componentes.,Dekonstrukcja struktur własnych i publicznych. Zawsze zwraca składniki.,Утилизация собственных и общественных структур. Всегда будет возвращать компоненты.,"自分の所有する構造物, 又は所有者のいない構造物を破壊又は対象を構成していた物質を手に入れられる",拆解自己或公共建筑，总是会得到零件。,拆毀自身與公共建築。始終會返還組件。,,,Διάσωση δικών σου και δημόσιων κατασκευών. Θα επιστρέφει πάντα τα εξαρτήματα.,Bergen van eigen en openbare bouwwerken. Zal altijd componenten teruggeven,Tận dụng các cấu trúc riêng và công cộng. Sẽ luôn trả về các thành phần.
FridgeMS,Fridge,Kühlschrank 1,Frigo,Frigo 1,Frigorífico 1,Frigorífico (T1),Geladeira 1,Lodówka (T1),Холодильник 1,冷蔵庫Ⅰ,冰箱1,冰箱（T1）,냉장고(T1),,Ψυγείο 1,Koelkast 1,Tủ lạnh 1
FridgeMS02,Large Fridge,Kühlschrank 2,gros frigo,Frigo 2,Frigorífico 2,Frigorífico (T2),Geladeira 2,Lodówka (T2),Холодильник 2,冷蔵庫Ⅱ,冰箱2,冰箱（T2）,냉장고(T2),,Ψυγείο 2,Koelkast 2,Tủ lạnh 2
Freezer,Freezer,Kühlschrank 3,Armoire réfrigérée,Frigo 3,Frigorífico 3,Caixa Grande 3,,Lodówka,Холодильник 3,冷蔵庫Ⅲ,,大箱子3,박스 대 3,,Ψυγείο 3,Koelkast 3,Tủ lạnh 3
FridgeBlocks,Fridges,Kühlschränke,Frigos,Frigoriferi,Frigoríficos,,Geladeiras,Lodówka (grupa),Холодильники,冷蔵庫,冰箱方块组,冰箱方塊組,,,Ψυγεία,Koelkast blokken,Tủ lạnh
DrillAttachmentCV,Laser Drill Module (CV),Bohrer - Laser,Foreuse laser,Modulo di Scavo - Laser,Módulo de Perforación - Láser,,Módulo de Broca - Laser,Moduł wiertniczy - laser,Буровой модуль - Лазер,採掘モジュール - Laser,钻机模块-激光,鑽機模塊-鐳射,,,Μονάδα Τρυπανιού - Λέιζερ,Boor module - Laser,Mô-đun khoan - Laser
DrillAttachmentCVWeapon,Laser Drill,Bohrer - Laser,Foreuse laser,Modulo di Scavo - Laser,Módulo de Perforación - Láser,,Módulo de Broca - Laser,Moduł wiertniczy - laser,Буровой модуль - Лазер,採掘モジュール - Laser,钻机模块-激光,鑽機模塊-鐳射,,,Μονάδα Τρυπανιού - Λέιζερ,Boor module - Laser,Mô-đun khoan - Laser
ConstructorSV,Mobile Constructor (SV),Mobiler Konstruktor,Constructeur mobile,Costruttore Mobile (V),Constructor móvil (NP),,Construtor Portátil (NP),Mały Konstruktor,Мобильный конструктор (МС),モバイルコンストラクタ(SV),移动建造机 (小飞船),移動式建造機(SV),,,Φορητός Κατασκευαστής (SV),Mobiele constructeur (SV),Máy chế tạo di động (SV)
ConstructorSmallV2,Universal Constructor,Mobiler Konstruktor,Constructeur mobile,Costruttore Mobile,Constructor móvil,,Construtor Portátil,,Мобильный конструктор,モバイルコンストラクタ,移动建造机,移動式建造機,,,Φορητός Κατασκευαστής,Mobiele constructeur,Máy chế tạo di động
ThrusterJetRound2x5x2V2,Medium Ion Jet Booster,Schubdüse Jet II M (2x5x2),Propulseur Jet II M (2x5x2),Propulsore Jet II M (2x5x2),Propulsor a reacción II (M)(2x5x2),,Propulsor a Jato II M (2x5x2),Silnik odrzutowy II M (2x5x2),Двигатель II М (2x5x2),スラスタジェットII M(2x5x2),喷气推进器 II M (2x5x2),噴氣推進器 II M (2x5x2),,,Ωθητήρας Jet II M (2x5x2),Thruster Jet II M (2x5x2),Động cơ phản lực II M (2x5x2)
ThrusterJetRound3x10x3V2,Improved Large Ion Jet Booster,Schubdüse Jet II XL (3x10x3),Propulseur Jet II XL (3x10x3),Propulsore Jet II XL (3x10x3),Propulsor a reacción II (XL)(3x10x3),,Propulsor a Jato II XL (3x10x3),Silnik odrzutowy II XL (3x10x3),Двигатель II C (3x10x3),スラスタジェットII XL(3x10x3),喷气推进器 II XL (3x10x3),噴氣推進器 II XL (3x10x3),,,Ωθητήρας Jet II XL (3x10x3),Thruster Jet II XL (3x10x3),Động cơ phản lực II XL (3x10x3)
ThrusterJetRound3x13x3V2,Advanced Large Ion Jet Booster,Schubdüse Jet II XXL (3x13x3),Propulseur Jet II XXL (3x13x3),Propulsore Jet II XXL (3x13x3),Propulsor a reacción II (XXL)(3x13x3),,Propulsor a Jato II XXL (3x13x3),,Двигатель II Б (3x13x3),スラスタジェットII XXL(3x13x3),喷气推进器 II XXL (3x13x3),噴氣推進器 II XXL (3x13x3),,,Ωθητήρας Jet II XXL (3x13x3),Thruster Jet II XXL (3x13x3),Động cơ phản lực II XXL (3x13x3)
rtbDockedShipsNotAllowed,Repair stopped. Please remove docked ships from repair target,Reparatur gestoppt. Bitte angedockte Schiffe vom Reparaturziel entfernen.,Réparation stoppée. Retirer le vaisseau de la zone de réparation,Riparazione interrotta. Rimuovi le navi attraccate sul bersaglio da riparare,"Reparación detenida. Por favor, retira las naves atracadas del objetivo de reparación",,"A reparação parou. Por favor, remova as naves ancoradas na nave a ser reparada",Naprawa zatrzymana. Usuń zadokowany statek z platformy,Ремонт остановлен. Удалите пристыкованные суда на цели ремонта,修理完了!接続中の船を移動させてください,维修暂停，请先移走维修目标上停靠的飞船。,維修暫停，請先移走維修目標上停靠的飛船。,,,Η Επισκευή σταμάτησε. Παρακαλώ αφαίρεσε τα σκάφη από τον στόχο επισκευής,Reparatie gestopt. Verwijder gekoppelde schepen van reparatiedoel,Đã dừng sửa chữa. Vui lòng loại bỏ các tàu đã neo đậu vào mục tiêu sửa chữa
RepairBayBAT2,Advanced Static Repair Bay,Reparaturplattform (T2),Plateforme de réparation v2,Piattaforma di Riparazione (L2),Plataforma de Reparación (Nv.2),,Baía de reparos (T2),Platforma naprawcza (T2),Ремонтный отсек (К2),リペアベイ(BA.T2),维修平台 (T2),維修平台 (T2),,,Σταθμός Επισκευής (Τ2),Reparatiestation (T2),Khoang sửa chữa (T2)
