KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
tipStaminaBar,Used for sprinting. Will replenish fast when standing still. Will use up food at an increased rate while refilling.,Ausdauer für Sprints. Füllt sich im Stehen schnell wieder auf. Verbraucht während des Auffüllens eine verstärkte Menge an Nahrung.,Barre d'endurance pour le sprint. Se reconstitue rapidement quand le joueur reste immobile. Consomme une quantité accrue de nourriture pendant le remplissage.,"Vigore, utilizzato per correre. Si rigenera più velocemente stando fermi. La barra della fame diminuirà più velocemente quando questa barra si rigenera.",Usado para correr. Se recuperará rápidamente cuando estés parado. Aumentará el hambre a un ritmo mayor mientras se rellena.,Usado para correres. Reabastece rapidamente quando estás parado. Usa a comida a um ritmo mais acelerado enquanto te reabasteces.,Usado para correr. Vai reabastecer rápido quando parado. Vai usar a comida a uma taxa aumentada enquanto reencher.,"Wykorzystywany do sprintu. Szybko się uzupełnia, podczas stania w miejscu. Zwiększa szybkość spadania poziomu sytości podczas swojej regeneracji.",Используется для спринта. Ускоренное восполнение если стоите на месте. Будет использовать сытость с увеличенной скоростью для пополнения.,"スプリントに使用します.  待機時にすばやく補充されます.  食べ物を使うことでも補充されます. ",用于冲刺。站住不动会极快回复，回复时吃东西会提升回复速度。,用於衝刺。站住不動會極快回復，回復時吃東西會提升回復速度。,,,Χρησιμοποιείται για τρέξιμο. Θα αναπληρωθεί γρήγορα όταν στέκεσαι ακίνητος. Χρησιμοποιεί φαγητό όσο αυτή αναπληρώνεται.,Gebruikt om te sprinten. Zal snel herstellen als je stil staatl. Zal versneld voedsel verbuiken als deze aan het bijvullen is.,Dùng để chạy nước rút. Sẽ bổ sung nhanh khi đứng yên. Sẽ sử dụng hết thức ăn với tốc độ tăng lên trong khi nạp lại.
tipOxygenBar,Suit oxygen content. Different activities will diminish the bar slower or faster,Sauerstoff im Anzug. Verschiedene Aktivitäten lassen den Pegel schneller oder langsamer fallen.,Teneur en oxygène de l'armure. Différentes activités diminueront la barre d'oxygène plus ou moins vite.,Ossigeno. Mostra l'ossigeno disponibile nella tuta. Attività differenti diminuiranno o aumenteranno la velocità di consumo.,Nivel de Oxígeno del traje. Diferentes actividades disminuirán la barra más despacio o más deprisa,Conteúdo de oxigénio do fato. As diferentes actividades diminuem a barra mais lentamente ou mais rapidamente,Oxigênio do traje. Atividades diferentes diminuirão a barra mais devagar ou mais rápido,Poziom tlenu. Na szybkość jego spadania wpływa aktywność fizyczna.,Уровень кислорода в костюме. Различные действия уменьшают значение медленнее или быстрее,酸素の残量を表示しています.  さまざまな要因で減少時間が変化します,护甲内氧气含量。不同的行动耗氧速率不同。,護甲內氧氣含量。不同的行動耗氧速率不同。,,,Περιεχόμενο Οξυγόνου στολής. Διαφορετικές δραστηριότητες θα μειώσουν τη μπάρα πιο αργά ή πιο γρήγορα,Pak zuurstofniveau. Verschillende activiteiten zullen de hoeveelheid sneller of langzamer doen afnemen.,Phù hợp với hàm lượng oxy. Các hoạt động khác nhau sẽ giảm thanh chậm hơn hoặc nhanh hơn
bkiHoverengine,Maintains HV in air.\nPlace several engines and mind weight distribution to ensure the HV is well balanced.,Hält BG in der Schwebe.\nPlatziere mehrere Schwebesysteme und beachte die Gewichtsverteilung um das BG optimal auszubalancieren.,"Maintient le Hover en vol stationnaire. \nPlacer plusieurs moteurs HV en assurant une bonne répartition du poids, permettant ainsi une stabilité optimale du HV.",Motore a sospensione per Hovercraft.\nDistribuisci i motori tenendo a mente il peso del veicolo per fare in modo che sia ben bilanciato.,Mantiene la NL a flote.\nColoca varios motores en una buena distribución para asegurar que la NL está bien equilibrada.,Mantém o HV no ar.\nColoca vários motores e tem em atenção a distribuição do peso para garantir que o HV está bem equilibrado.,Mantém o Planador no ar. \nColoque vários motores e distribua o peso para garantir que o Planador seja bem balanceado.,"Silnik magnetyczny lokalnie wytwarza odpychającą siłę, która pozwala utrzymać ślizgacz w powietrzu.\nUmieść kilka tych urządzeń na ślizgaczu aby go dobrze wyważyć. Weź pod uwagę rozkład masy.","Поднимает ПС в воздух.\nРазместите достаточно двигателей, чтобы ваше ПС сохраняло равновесие.","ホバリングエンジンは, HVを空中浮揚させるための装置. \nHVが水平になるようにエンジンを配置し,  HVの重量分布を考慮する必要があります. ",产生可以使悬浮飞船悬空的动力。\n放置多个悬浮发动机以保证悬浮飞船平衡，并充分考虑舰船的重量分布。,懸浮引擎可以維持懸浮飛船在空中懸浮。\n安裝數個引擎保證懸浮飛船能夠保持平衡。要考慮好懸浮飛船的重量分佈。,,,Διατηρεί το HV στον αέρα.\nΤοποθέτησε μερικές μηχανές και κάνε ομοιόμορφη κατανομή του φάρους για να εξασφαλίσεις ότι το HV θα είναι καλά ισορροπημένο.,Houdt de HV in de lucht.\nPlaats meerdere motoren en let op gewichtsverdeling en zorg voor een goede verdeling zodat de HV goed in balans is.,Duy trì HV trong không khí.\n Đặt một số động cơ và phân bổ trọng lượng tâm để đảm bảo HV được cân bằng tốt.
seTimeRemainMsg,{0}m {1}s,{0}m {1}s,{0}m {1}s,{0}m {1}s,{0}m {1}s,{0}m {1}s,{0}m {1}s,{0}m {1}s,{0}мин {1}сек,{0}m {1}s,{0}分 {1}秒,{0}分 {1}秒,,,{0}m {1}s,{0}m {1}s,{0} m {1} s
seBuffRadImmunity,You now have temporary immunity from radiation!,Du bist jetzt für eine kurze Zeit vor Radioaktivität geschützt!,Vous avez une immunité temporaire contre les radiations!,Sei temporaneamente immune alle radiazioni!,¡Ahora tienes inmunidad temporal contra la radiación!,Agora tens imunidade temporária à radiação!,Agora você tem imunidade temporária à radiação!,Masz teraz czasową odporność na promieniowanie!,Теперь у вас есть временный иммунитет от радиации!,放射線に対し一時的に耐性を得ました!,你获得暂时性的辐射免疫！,你獲得暫時性的輻射免疫！,,,Τώρα έχεις μία προσωρινή αντίσταση στη ραδιενέργεια!,Je hebt nu een tijdelijke immuniteit voor staling!,Bây giờ bạn có khả năng miễn dịch tạm thời khỏi bức xạ!
igmEffectAdrenalineBoost,You are feeling extremely energetic!,Du fühlst dich energiegeladen!,Vous vous sentez extrêmement énergique!,Ti senti estremamente energico!,¡Te sientes extremadamente enérgico!,Sentes-te com muita energia!,Você está se sentindo extremamente energético!,Czujesz się wyjątkowo pobudzony!,Вы чувствуете себя чрезвычайно энергично!,非常に気分が良い!,你感到极度兴奋，精力充沛至极！,你感到極度興奮，精力充沛至極！,,,Αισθάνεσαι εξαιρετικά δραστήριος!,Je voelt je extreem energiek!,Bạn đang cảm thấy vô cùng tràn đầy năng lượng!
igmEffectAdrenalineCrash,You are feeling extremely fatigued!,Du fühlst dich stark ermüdet!,Vous vous sentez extrêmement fatigué!,Ti senti estremamente affaticato!,¡Te sientes extremadamente fatigado!,Sentes-te extremamente cansado!,Você está se sentindo extremamente cansado!,Czujesz się wyjątkowo zmęczony!,Вы очень устали!,非常に疲れている!,你感到极度疲乏！,你感到極度疲乏！,,,Αισθάνεσαι εξαιρετικά κουρασμένος!,Je voelt je extreem vermoeid!,Bạn đang cảm thấy vô cùng mệt mỏi!
igmEffectWellFed,You feel very comfortable and satisfied.,Du fühlst dich wohl und ausgeruht.,Vous vous sentez bien et reposé.,Ti senti estremamente riposato!,Te sientes muy cómodo y satisfecho.,Sentes-te muito confortável e satisfeito.,Você se sente muito confortável e satisfeito.,Czujesz się bardzo komfortowo i usatysfakcjonowany.,Вы чувствуете себя очень комфортно и удовлетворенно.,非常に快適で満足している,你感到舒适和惬意。,你感到舒適和愜意。,,,Αισθάνεσαι άνετα και ικανοποιητικά.,Je voelt je erg confortabel en voldaan,Bạn cảm thấy rất thoải mái và hài lòng.
seNoTimeLimit,No time limit,Läuft nicht ab,Pas de limite de temps,Senza limite di tempo,Sin limite de tiempo,Não tens limite de tempo,Sem limite de tempo,Bez limitu czasu,Без ограничения по времени,時間制限無し,无时间限制,無時間限制,,,Δεν υπάρχει χρονικό όριο,Geen tijdslimiet,Không giới hạn thời gian
TurretMSMinigunRetract,Minigun Turret (retractable),Minigun-Geschützturm (ausfahrbar),Tourelle Mitrailleuse (rétractable),Torretta Gatlin (Retrattile),Torreta ametralladora (retráctil),Torre de Minigun (retrátil),Torre Minigun (retrátil),Wieża Gatlinga (chowana),Пулеметная турель (выдвижная),15mm機関銃(格納式),机炮炮台 (可伸缩),機砲砲台 (可伸縮),,,Πυργίσκος Minigun (αναιρέσιμο),Minigun Turret (inklapbaar),Tháp pháo nhỏ (có thể thu vào)
TurretMSCannonRetract,Cannon Turret (retractable),Kanonen-Geschützturm (ausfahrbar),Tourelle Canon (rétractable),Torretta Cannone (Retrattile),Torreta de cañón (retráctil),Torre de Canhão (retrátil),Torre de Canhão (retrátil),Wieża Armatnia (chowana),Пушечная турель (выдвижная),30mm機関砲(格納式),加农炮台 (可伸缩),加農砲台 (可伸縮),,,Κανόνι Πυργίσκου (αναιρέσιμο),Kanon Turret (inklapbaar),Tháp pháo (có thể thu vào)
TurretMSRocketRetract,Rocket Turret (retractable),Raketen-Geschützturm (ausfahrbar),Tourelle lance-roquettes (rétractable),Torretta Missilistica (Retrattile),Torreta de misiles (retráctil),Torre de foguetes (retrátil),Torre de Foguete (retrátil),Wieża Wyrzutni Rakiet (chowana),Ракетная турель (выдвижная),150mm追尾型ミサイル(格納式),火箭炮台 (可伸缩),火箭砲台 (可伸縮),,,Πυργίσκος Ρουκέτας (αναιρέσιμο),Raket Turret (inklapbaar),Tháp pháo tên lửa (có thể thu vào)
TurretMSFlakRetract,Flak Turret (retractable),Flak-Geschützturm (ausfahrbar),Tourelle Flak (rétractable),Torretta Antiaerea (Retrattile),Torreta antiaérea (retráctil),Torre Flak (retrátil),Torre de Flac (retrátil),Wieża Flak (chowana),Зенитная турель (выдвижная),対空砲(格納式),高射炮台 (可伸缩),高射砲台 (可伸縮),,,Αντιαεροπορικός Πυργίσκος (αναιρέσιμο),Flak Turret (inklapbaar),Tháp pháo chớp nhoáng (có thể thu vào)
TurretMSPulseLaserRetract,Pulse Laser Turret (retractable),Laser-Geschützturm (ausfahrbar),Tourelle Laser à impulsion (rétractable),Torretta Laser ad Impulsi (Retrattile),Torreta láser de pulsos (retráctil),Torre de laser de pulso (retrátil),Turret Laser de Pulso (retrátil),Wieża Lasera Impulsowego (chowana),Импульсная лазерная турель (выдвижная),パルスレーザー(格納式),脉冲激光炮台 (可伸缩),脈衝鐳射砲台 (可伸縮),,,Πυργίσκος Παλμικού Λέιζερ (αναιρέσιμο),Puls Laser Turret (inklapbaar),Tháp pháo xung laser (có thể thu vào)
TurretMSPlasmaRetract,Plasma Turret (retractable),Plasma-Geschützturm (ausfahrbar),Tourelle à plasma (rétractable),Torretta Plasma (Retrattile),Torreta de plasma (retráctil),Torre de Plasma (retrátil),Torreta de Plasma (retrátil),Wieża Plazmowa (chowana),Плазменная турель (выдвижная),プラズマ砲(格納式),等离子炮台 (可伸缩),等離子砲台 (可伸縮),,,Πυργίσκος Πλάσματος (αναιρέσιμο),Plasma Turret (inklapbaar),Tháp pháo Plasma (có thể thu vào)
TurretMSArtilleryRetract,Artillery Turret (retractable),Artillerie-Geschützturm (ausfahrbar),Tourelle d'artillerie (rétractable),Torretta di Artiglieria (Retrattile),Torreta de artillería (retracil),Torre de artilharia (retrátil),Torre de Artilharia (retrátil),Stalowy blok bojowy S (cienki),Артиллерийская турель (выдвижная),160mm艦載砲(格納式),重炮炮台 (可伸缩),重砲砲台 (可伸縮),,,Πυροβόλο Πυργίσκου (αναιρέσιμο),Artillerie Turret (inklapbaar),Tháp pháo (có thể thu vào)
